# Generated Laser Tracks with the following resolutions: 0.1 deg (horizontal) / 1 deg (vertical)
# angles measured from beam direction: horizontal (phi): counter-clockwise from beam direction
#                                      vertical (thetha): counter-clockwise (towards top) from beam direction
#  X[cm], Y[cm], Z[cm], thetha[deg], phi[deg] 
127.0 0.0 25.0 291.7569 353.8068
127.0 0.0 25.0 291.7569 353.9060
127.0 0.0 25.0 291.7569 354.0052
127.0 0.0 25.0 291.7569 354.1044
127.0 0.0 25.0 291.7569 354.2036
127.0 0.0 25.0 291.7569 354.3027
127.0 0.0 25.0 291.7569 354.4019
127.0 0.0 25.0 291.7569 354.5011
127.0 0.0 25.0 291.7569 354.6003
127.0 0.0 25.0 291.7569 354.6995
127.0 0.0 25.0 291.7569 354.7986
127.0 0.0 25.0 291.7569 354.8978
127.0 0.0 25.0 291.7569 354.9970
127.0 0.0 25.0 291.7569 355.0962
127.0 0.0 25.0 291.7569 355.1954
127.0 0.0 25.0 291.7569 355.2946
127.0 0.0 25.0 291.7569 355.3937
127.0 0.0 25.0 291.7569 355.4929
127.0 0.0 25.0 291.7569 355.5921
127.0 0.0 25.0 291.7569 355.6913
127.0 0.0 25.0 291.7569 355.7905
127.0 0.0 25.0 291.7569 355.8896
127.0 0.0 25.0 291.7569 361.8171
127.0 0.0 25.0 291.7569 361.9146
127.0 0.0 25.0 291.7569 362.0121
127.0 0.0 25.0 291.7569 362.1096
127.0 0.0 25.0 291.7569 362.2070
127.0 0.0 25.0 291.7569 362.3045
127.0 0.0 25.0 291.7569 362.4020
127.0 0.0 25.0 291.7569 362.4995
127.0 0.0 25.0 291.7569 362.5969
127.0 0.0 25.0 291.7569 362.6944
127.0 0.0 25.0 291.7569 362.7919
127.0 0.0 25.0 291.7569 362.8894
127.0 0.0 25.0 291.7569 362.9868
127.0 0.0 25.0 291.7569 363.0843
127.0 0.0 25.0 291.7569 363.1818
127.0 0.0 25.0 291.7569 363.2793
127.0 0.0 25.0 291.7569 363.3768
127.0 0.0 25.0 291.7569 363.4742
127.0 0.0 25.0 291.7569 363.5717
127.0 0.0 25.0 291.7569 363.6692
127.0 0.0 25.0 291.7569 363.7667
127.0 0.0 25.0 291.7569 363.8641
127.0 0.0 25.0 291.7569 363.9616
127.0 0.0 25.0 291.7569 364.0591
127.0 0.0 25.0 291.7569 364.1566
127.0 0.0 25.0 291.7569 364.2540
127.0 0.0 25.0 291.7569 364.3515
127.0 0.0 25.0 291.7569 364.4490
127.0 0.0 25.0 291.7569 364.5465
127.0 0.0 25.0 291.7569 364.6439
127.0 0.0 25.0 291.7569 364.7414
127.0 0.0 25.0 291.7569 364.8389
127.0 0.0 25.0 291.7569 364.9364
127.0 0.0 25.0 291.7569 365.0339
127.0 0.0 25.0 293.7941 313.2429
127.0 0.0 25.0 293.7941 313.3394
127.0 0.0 25.0 293.7941 313.4358
127.0 0.0 25.0 293.7941 317.7149
127.0 0.0 25.0 293.7941 317.8046
127.0 0.0 25.0 293.7941 317.8943
127.0 0.0 25.0 293.7941 317.9840
127.0 0.0 25.0 293.7941 318.0737
127.0 0.0 25.0 293.7941 318.1634
127.0 0.0 25.0 293.7941 318.2531
127.0 0.0 25.0 293.7941 318.3428
127.0 0.0 25.0 293.7941 322.9583
127.0 0.0 25.0 293.7941 323.0525
127.0 0.0 25.0 293.7941 323.1468
127.0 0.0 25.0 293.7941 323.2410
127.0 0.0 25.0 293.7941 323.3353
127.0 0.0 25.0 293.7941 323.4295
127.0 0.0 25.0 293.7941 323.5238
127.0 0.0 25.0 293.7941 323.6180
127.0 0.0 25.0 293.7941 323.7123
127.0 0.0 25.0 293.7941 323.8065
127.0 0.0 25.0 293.7941 323.9008
127.0 0.0 25.0 293.7941 323.9950
127.0 0.0 25.0 293.7941 324.0893
127.0 0.0 25.0 293.7941 329.0621
127.0 0.0 25.0 293.7941 329.1574
127.0 0.0 25.0 293.7941 329.2526
127.0 0.0 25.0 293.7941 329.3478
127.0 0.0 25.0 293.7941 329.4431
127.0 0.0 25.0 293.7941 329.5383
127.0 0.0 25.0 293.7941 329.6336
127.0 0.0 25.0 293.7941 329.7288
127.0 0.0 25.0 293.7941 329.8241
127.0 0.0 25.0 293.7941 329.9193
127.0 0.0 25.0 293.7941 330.0146
127.0 0.0 25.0 293.7941 330.1098
127.0 0.0 25.0 293.7941 330.2050
127.0 0.0 25.0 293.7941 330.3003
127.0 0.0 25.0 293.7941 330.3955
127.0 0.0 25.0 293.7941 330.4908
127.0 0.0 25.0 293.7941 330.5860
127.0 0.0 25.0 293.7941 330.6813
127.0 0.0 25.0 293.7941 330.7765
127.0 0.0 25.0 293.7941 336.0947
127.0 0.0 25.0 293.7941 336.1913
127.0 0.0 25.0 293.7941 336.2878
127.0 0.0 25.0 293.7941 336.3844
127.0 0.0 25.0 293.7941 336.4809
127.0 0.0 25.0 293.7941 336.5775
127.0 0.0 25.0 293.7941 336.6741
127.0 0.0 25.0 293.7941 336.7706
127.0 0.0 25.0 293.7941 336.8672
127.0 0.0 25.0 293.7941 336.9637
127.0 0.0 25.0 293.7941 337.0603
127.0 0.0 25.0 293.7941 337.1568
127.0 0.0 25.0 293.7941 337.2534
127.0 0.0 25.0 293.7941 337.3500
127.0 0.0 25.0 293.7941 337.4465
127.0 0.0 25.0 293.7941 337.5431
127.0 0.0 25.0 293.7941 337.6396
127.0 0.0 25.0 293.7941 337.7362
127.0 0.0 25.0 293.7941 337.8327
127.0 0.0 25.0 293.7941 337.9293
127.0 0.0 25.0 293.7941 338.0259
127.0 0.0 25.0 293.7941 338.1224
127.0 0.0 25.0 293.7941 338.2190
127.0 0.0 25.0 293.7941 338.3155
127.0 0.0 25.0 293.7941 338.4121
127.0 0.0 25.0 293.7941 344.0334
127.0 0.0 25.0 293.7941 344.1314
127.0 0.0 25.0 293.7941 344.2295
127.0 0.0 25.0 293.7941 344.3276
127.0 0.0 25.0 293.7941 344.4256
127.0 0.0 25.0 293.7941 344.5237
127.0 0.0 25.0 293.7941 344.6218
127.0 0.0 25.0 293.7941 344.7198
127.0 0.0 25.0 293.7941 344.8179
127.0 0.0 25.0 293.7941 344.9160
127.0 0.0 25.0 293.7941 345.0140
127.0 0.0 25.0 293.7941 345.1121
127.0 0.0 25.0 293.7941 345.2102
127.0 0.0 25.0 293.7941 345.3082
127.0 0.0 25.0 293.7941 345.4063
127.0 0.0 25.0 293.7941 345.5044
127.0 0.0 25.0 293.7941 345.6025
127.0 0.0 25.0 293.7941 345.7005
127.0 0.0 25.0 293.7941 345.7986
127.0 0.0 25.0 293.7941 345.8967
127.0 0.0 25.0 293.7941 345.9947
127.0 0.0 25.0 293.7941 346.0928
127.0 0.0 25.0 293.7941 346.1909
127.0 0.0 25.0 293.7941 346.2889
127.0 0.0 25.0 293.7941 346.3870
127.0 0.0 25.0 293.7941 346.4851
127.0 0.0 25.0 293.7941 346.5831
127.0 0.0 25.0 293.7941 346.6812
127.0 0.0 25.0 293.7941 346.7793
127.0 0.0 25.0 293.7941 346.8773
127.0 0.0 25.0 293.7941 352.7158
127.0 0.0 25.0 293.7941 352.8150
127.0 0.0 25.0 293.7941 352.9142
127.0 0.0 25.0 293.7941 353.0134
127.0 0.0 25.0 293.7941 353.1126
127.0 0.0 25.0 293.7941 353.2117
127.0 0.0 25.0 293.7941 353.3109
127.0 0.0 25.0 293.7941 353.4101
127.0 0.0 25.0 293.7941 353.5093
127.0 0.0 25.0 293.7941 353.6085
127.0 0.0 25.0 293.7941 353.7076
127.0 0.0 25.0 293.7941 353.8068
127.0 0.0 25.0 293.7941 353.9060
127.0 0.0 25.0 293.7941 354.0052
127.0 0.0 25.0 293.7941 354.1044
127.0 0.0 25.0 293.7941 354.2036
127.0 0.0 25.0 293.7941 354.3027
127.0 0.0 25.0 293.7941 354.4019
127.0 0.0 25.0 293.7941 354.5011
127.0 0.0 25.0 293.7941 354.6003
127.0 0.0 25.0 293.7941 354.6995
127.0 0.0 25.0 293.7941 354.7986
127.0 0.0 25.0 293.7941 354.8978
127.0 0.0 25.0 293.7941 354.9970
127.0 0.0 25.0 293.7941 355.0962
127.0 0.0 25.0 293.7941 355.1954
127.0 0.0 25.0 293.7941 355.2946
127.0 0.0 25.0 293.7941 355.3937
127.0 0.0 25.0 293.7941 355.4929
127.0 0.0 25.0 293.7941 355.5921
127.0 0.0 25.0 293.7941 355.6913
127.0 0.0 25.0 293.7941 355.7905
127.0 0.0 25.0 293.7941 355.8896
127.0 0.0 25.0 293.7941 361.8171
127.0 0.0 25.0 293.7941 361.9146
127.0 0.0 25.0 293.7941 362.0121
127.0 0.0 25.0 293.7941 362.1096
127.0 0.0 25.0 293.7941 362.2070
127.0 0.0 25.0 293.7941 362.3045
127.0 0.0 25.0 293.7941 362.4020
127.0 0.0 25.0 293.7941 362.4995
127.0 0.0 25.0 293.7941 362.5969
127.0 0.0 25.0 293.7941 362.6944
127.0 0.0 25.0 293.7941 362.7919
127.0 0.0 25.0 293.7941 362.8894
127.0 0.0 25.0 293.7941 362.9868
127.0 0.0 25.0 293.7941 363.0843
127.0 0.0 25.0 293.7941 363.1818
127.0 0.0 25.0 293.7941 363.2793
127.0 0.0 25.0 293.7941 363.3768
127.0 0.0 25.0 293.7941 363.4742
127.0 0.0 25.0 293.7941 363.5717
127.0 0.0 25.0 293.7941 363.6692
127.0 0.0 25.0 293.7941 363.7667
127.0 0.0 25.0 293.7941 363.8641
127.0 0.0 25.0 293.7941 363.9616
127.0 0.0 25.0 293.7941 364.0591
127.0 0.0 25.0 293.7941 364.1566
127.0 0.0 25.0 293.7941 364.2540
127.0 0.0 25.0 293.7941 364.3515
127.0 0.0 25.0 293.7941 364.4490
127.0 0.0 25.0 293.7941 364.5465
127.0 0.0 25.0 293.7941 364.6439
127.0 0.0 25.0 293.7941 364.7414
127.0 0.0 25.0 293.7941 364.8389
127.0 0.0 25.0 293.7941 364.9364
127.0 0.0 25.0 293.7941 365.0339
127.0 0.0 25.0 295.8312 313.2429
127.0 0.0 25.0 295.8312 313.3394
127.0 0.0 25.0 295.8312 313.4358
127.0 0.0 25.0 295.8312 317.7149
127.0 0.0 25.0 295.8312 317.8046
127.0 0.0 25.0 295.8312 317.8943
127.0 0.0 25.0 295.8312 317.9840
127.0 0.0 25.0 295.8312 318.0737
127.0 0.0 25.0 295.8312 318.1634
127.0 0.0 25.0 295.8312 318.2531
127.0 0.0 25.0 295.8312 318.3428
127.0 0.0 25.0 295.8312 322.9583
127.0 0.0 25.0 295.8312 323.0525
127.0 0.0 25.0 295.8312 323.1468
127.0 0.0 25.0 295.8312 323.2410
127.0 0.0 25.0 295.8312 323.3353
127.0 0.0 25.0 295.8312 323.4295
127.0 0.0 25.0 295.8312 323.5238
127.0 0.0 25.0 295.8312 323.6180
127.0 0.0 25.0 295.8312 323.7123
127.0 0.0 25.0 295.8312 323.8065
127.0 0.0 25.0 295.8312 323.9008
127.0 0.0 25.0 295.8312 323.9950
127.0 0.0 25.0 295.8312 324.0893
127.0 0.0 25.0 295.8312 329.0621
127.0 0.0 25.0 295.8312 329.1574
127.0 0.0 25.0 295.8312 329.2526
127.0 0.0 25.0 295.8312 329.3478
127.0 0.0 25.0 295.8312 329.4431
127.0 0.0 25.0 295.8312 329.5383
127.0 0.0 25.0 295.8312 329.6336
127.0 0.0 25.0 295.8312 329.7288
127.0 0.0 25.0 295.8312 329.8241
127.0 0.0 25.0 295.8312 329.9193
127.0 0.0 25.0 295.8312 330.0146
127.0 0.0 25.0 295.8312 330.1098
127.0 0.0 25.0 295.8312 330.2050
127.0 0.0 25.0 295.8312 330.3003
127.0 0.0 25.0 295.8312 330.3955
127.0 0.0 25.0 295.8312 330.4908
127.0 0.0 25.0 295.8312 330.5860
127.0 0.0 25.0 295.8312 330.6813
127.0 0.0 25.0 295.8312 330.7765
127.0 0.0 25.0 295.8312 336.0947
127.0 0.0 25.0 295.8312 336.1913
127.0 0.0 25.0 295.8312 336.2878
127.0 0.0 25.0 295.8312 336.3844
127.0 0.0 25.0 295.8312 336.4809
127.0 0.0 25.0 295.8312 336.5775
127.0 0.0 25.0 295.8312 336.6741
127.0 0.0 25.0 295.8312 336.7706
127.0 0.0 25.0 295.8312 336.8672
127.0 0.0 25.0 295.8312 336.9637
127.0 0.0 25.0 295.8312 337.0603
127.0 0.0 25.0 295.8312 337.1568
127.0 0.0 25.0 295.8312 337.2534
127.0 0.0 25.0 295.8312 337.3500
127.0 0.0 25.0 295.8312 337.4465
127.0 0.0 25.0 295.8312 337.5431
127.0 0.0 25.0 295.8312 337.6396
127.0 0.0 25.0 295.8312 337.7362
127.0 0.0 25.0 295.8312 337.8327
127.0 0.0 25.0 295.8312 337.9293
127.0 0.0 25.0 295.8312 338.0259
127.0 0.0 25.0 295.8312 338.1224
127.0 0.0 25.0 295.8312 338.2190
127.0 0.0 25.0 295.8312 338.3155
127.0 0.0 25.0 295.8312 338.4121
127.0 0.0 25.0 295.8312 344.0334
127.0 0.0 25.0 295.8312 344.1314
127.0 0.0 25.0 295.8312 344.2295
127.0 0.0 25.0 295.8312 344.3276
127.0 0.0 25.0 295.8312 344.4256
127.0 0.0 25.0 295.8312 344.5237
127.0 0.0 25.0 295.8312 344.6218
127.0 0.0 25.0 295.8312 344.7198
127.0 0.0 25.0 295.8312 344.8179
127.0 0.0 25.0 295.8312 344.9160
127.0 0.0 25.0 295.8312 345.0140
127.0 0.0 25.0 295.8312 345.1121
127.0 0.0 25.0 295.8312 345.2102
127.0 0.0 25.0 295.8312 345.3082
127.0 0.0 25.0 295.8312 345.4063
127.0 0.0 25.0 295.8312 345.5044
127.0 0.0 25.0 295.8312 345.6025
127.0 0.0 25.0 295.8312 345.7005
127.0 0.0 25.0 295.8312 345.7986
127.0 0.0 25.0 295.8312 345.8967
127.0 0.0 25.0 295.8312 345.9947
127.0 0.0 25.0 295.8312 346.0928
127.0 0.0 25.0 295.8312 346.1909
127.0 0.0 25.0 295.8312 346.2889
127.0 0.0 25.0 295.8312 346.3870
127.0 0.0 25.0 295.8312 346.4851
127.0 0.0 25.0 295.8312 346.5831
127.0 0.0 25.0 295.8312 346.6812
127.0 0.0 25.0 295.8312 346.7793
127.0 0.0 25.0 295.8312 346.8773
127.0 0.0 25.0 295.8312 352.7158
127.0 0.0 25.0 295.8312 352.8150
127.0 0.0 25.0 295.8312 352.9142
127.0 0.0 25.0 295.8312 353.0134
127.0 0.0 25.0 295.8312 353.1126
127.0 0.0 25.0 295.8312 353.2117
127.0 0.0 25.0 295.8312 353.3109
127.0 0.0 25.0 295.8312 353.4101
127.0 0.0 25.0 295.8312 353.5093
127.0 0.0 25.0 295.8312 353.6085
127.0 0.0 25.0 295.8312 353.7076
127.0 0.0 25.0 295.8312 353.8068
127.0 0.0 25.0 295.8312 353.9060
127.0 0.0 25.0 295.8312 354.0052
127.0 0.0 25.0 295.8312 354.1044
127.0 0.0 25.0 295.8312 354.2036
127.0 0.0 25.0 295.8312 354.3027
127.0 0.0 25.0 295.8312 354.4019
127.0 0.0 25.0 295.8312 354.5011
127.0 0.0 25.0 295.8312 354.6003
127.0 0.0 25.0 295.8312 354.6995
127.0 0.0 25.0 295.8312 354.7986
127.0 0.0 25.0 295.8312 354.8978
127.0 0.0 25.0 295.8312 354.9970
127.0 0.0 25.0 295.8312 355.0962
127.0 0.0 25.0 295.8312 355.1954
127.0 0.0 25.0 295.8312 355.2946
127.0 0.0 25.0 295.8312 355.3937
127.0 0.0 25.0 295.8312 355.4929
127.0 0.0 25.0 295.8312 355.5921
127.0 0.0 25.0 295.8312 355.6913
127.0 0.0 25.0 295.8312 355.7905
127.0 0.0 25.0 295.8312 355.8896
127.0 0.0 25.0 295.8312 361.8171
127.0 0.0 25.0 295.8312 361.9146
127.0 0.0 25.0 295.8312 362.0121
127.0 0.0 25.0 295.8312 362.1096
127.0 0.0 25.0 295.8312 362.2070
127.0 0.0 25.0 295.8312 362.3045
127.0 0.0 25.0 295.8312 362.4020
127.0 0.0 25.0 295.8312 362.4995
127.0 0.0 25.0 295.8312 362.5969
127.0 0.0 25.0 295.8312 362.6944
127.0 0.0 25.0 295.8312 362.7919
127.0 0.0 25.0 295.8312 362.8894
127.0 0.0 25.0 295.8312 362.9868
127.0 0.0 25.0 295.8312 363.0843
127.0 0.0 25.0 295.8312 363.1818
127.0 0.0 25.0 295.8312 363.2793
127.0 0.0 25.0 295.8312 363.3768
127.0 0.0 25.0 295.8312 363.4742
127.0 0.0 25.0 295.8312 363.5717
127.0 0.0 25.0 295.8312 363.6692
127.0 0.0 25.0 295.8312 363.7667
127.0 0.0 25.0 295.8312 363.8641
127.0 0.0 25.0 295.8312 363.9616
127.0 0.0 25.0 295.8312 364.0591
127.0 0.0 25.0 295.8312 364.1566
127.0 0.0 25.0 295.8312 364.2540
127.0 0.0 25.0 295.8312 364.3515
127.0 0.0 25.0 295.8312 364.4490
127.0 0.0 25.0 295.8312 364.5465
127.0 0.0 25.0 295.8312 364.6439
127.0 0.0 25.0 295.8312 364.7414
127.0 0.0 25.0 295.8312 364.8389
127.0 0.0 25.0 295.8312 364.9364
127.0 0.0 25.0 295.8312 365.0339
127.0 0.0 25.0 297.8683 313.2429
127.0 0.0 25.0 297.8683 313.3394
127.0 0.0 25.0 297.8683 313.4358
127.0 0.0 25.0 297.8683 317.7149
127.0 0.0 25.0 297.8683 317.8046
127.0 0.0 25.0 297.8683 317.8943
127.0 0.0 25.0 297.8683 317.9840
127.0 0.0 25.0 297.8683 318.0737
127.0 0.0 25.0 297.8683 318.1634
127.0 0.0 25.0 297.8683 318.2531
127.0 0.0 25.0 297.8683 318.3428
127.0 0.0 25.0 297.8683 322.9583
127.0 0.0 25.0 297.8683 323.0525
127.0 0.0 25.0 297.8683 323.1468
127.0 0.0 25.0 297.8683 323.2410
127.0 0.0 25.0 297.8683 323.3353
127.0 0.0 25.0 297.8683 323.4295
127.0 0.0 25.0 297.8683 323.5238
127.0 0.0 25.0 297.8683 323.6180
127.0 0.0 25.0 297.8683 323.7123
127.0 0.0 25.0 297.8683 323.8065
127.0 0.0 25.0 297.8683 323.9008
127.0 0.0 25.0 297.8683 323.9950
127.0 0.0 25.0 297.8683 324.0893
127.0 0.0 25.0 297.8683 329.0621
127.0 0.0 25.0 297.8683 329.1574
127.0 0.0 25.0 297.8683 329.2526
127.0 0.0 25.0 297.8683 329.3478
127.0 0.0 25.0 297.8683 329.4431
127.0 0.0 25.0 297.8683 329.5383
127.0 0.0 25.0 297.8683 329.6336
127.0 0.0 25.0 297.8683 329.7288
127.0 0.0 25.0 297.8683 329.8241
127.0 0.0 25.0 297.8683 329.9193
127.0 0.0 25.0 297.8683 330.0146
127.0 0.0 25.0 297.8683 330.1098
127.0 0.0 25.0 297.8683 330.2050
127.0 0.0 25.0 297.8683 330.3003
127.0 0.0 25.0 297.8683 330.3955
127.0 0.0 25.0 297.8683 330.4908
127.0 0.0 25.0 297.8683 330.5860
127.0 0.0 25.0 297.8683 330.6813
127.0 0.0 25.0 297.8683 330.7765
127.0 0.0 25.0 297.8683 336.0947
127.0 0.0 25.0 297.8683 336.1913
127.0 0.0 25.0 297.8683 336.2878
127.0 0.0 25.0 297.8683 336.3844
127.0 0.0 25.0 297.8683 336.4809
127.0 0.0 25.0 297.8683 336.5775
127.0 0.0 25.0 297.8683 336.6741
127.0 0.0 25.0 297.8683 336.7706
127.0 0.0 25.0 297.8683 336.8672
127.0 0.0 25.0 297.8683 336.9637
127.0 0.0 25.0 297.8683 337.0603
127.0 0.0 25.0 297.8683 337.1568
127.0 0.0 25.0 297.8683 337.2534
127.0 0.0 25.0 297.8683 337.3500
127.0 0.0 25.0 297.8683 337.4465
127.0 0.0 25.0 297.8683 337.5431
127.0 0.0 25.0 297.8683 337.6396
127.0 0.0 25.0 297.8683 337.7362
127.0 0.0 25.0 297.8683 337.8327
127.0 0.0 25.0 297.8683 337.9293
127.0 0.0 25.0 297.8683 338.0259
127.0 0.0 25.0 297.8683 338.1224
127.0 0.0 25.0 297.8683 338.2190
127.0 0.0 25.0 297.8683 338.3155
127.0 0.0 25.0 297.8683 338.4121
127.0 0.0 25.0 297.8683 344.0334
127.0 0.0 25.0 297.8683 344.1314
127.0 0.0 25.0 297.8683 344.2295
127.0 0.0 25.0 297.8683 344.3276
127.0 0.0 25.0 297.8683 344.4256
127.0 0.0 25.0 297.8683 344.5237
127.0 0.0 25.0 297.8683 344.6218
127.0 0.0 25.0 297.8683 344.7198
127.0 0.0 25.0 297.8683 344.8179
127.0 0.0 25.0 297.8683 344.9160
127.0 0.0 25.0 297.8683 345.0140
127.0 0.0 25.0 297.8683 345.1121
127.0 0.0 25.0 297.8683 345.2102
127.0 0.0 25.0 297.8683 345.3082
127.0 0.0 25.0 297.8683 345.4063
127.0 0.0 25.0 297.8683 345.5044
127.0 0.0 25.0 297.8683 345.6025
127.0 0.0 25.0 297.8683 345.7005
127.0 0.0 25.0 297.8683 345.7986
127.0 0.0 25.0 297.8683 345.8967
127.0 0.0 25.0 297.8683 345.9947
127.0 0.0 25.0 297.8683 346.0928
127.0 0.0 25.0 297.8683 346.1909
127.0 0.0 25.0 297.8683 346.2889
127.0 0.0 25.0 297.8683 346.3870
127.0 0.0 25.0 297.8683 346.4851
127.0 0.0 25.0 297.8683 346.5831
127.0 0.0 25.0 297.8683 346.6812
127.0 0.0 25.0 297.8683 346.7793
127.0 0.0 25.0 297.8683 346.8773
127.0 0.0 25.0 297.8683 352.7158
127.0 0.0 25.0 297.8683 352.8150
127.0 0.0 25.0 297.8683 352.9142
127.0 0.0 25.0 297.8683 353.0134
127.0 0.0 25.0 297.8683 353.1126
127.0 0.0 25.0 297.8683 353.2117
127.0 0.0 25.0 297.8683 353.3109
127.0 0.0 25.0 297.8683 353.4101
127.0 0.0 25.0 297.8683 353.5093
127.0 0.0 25.0 297.8683 353.6085
127.0 0.0 25.0 297.8683 353.7076
127.0 0.0 25.0 297.8683 353.8068
127.0 0.0 25.0 297.8683 353.9060
127.0 0.0 25.0 297.8683 354.0052
127.0 0.0 25.0 297.8683 354.1044
127.0 0.0 25.0 297.8683 354.2036
127.0 0.0 25.0 297.8683 354.3027
127.0 0.0 25.0 297.8683 354.4019
127.0 0.0 25.0 297.8683 354.5011
127.0 0.0 25.0 297.8683 354.6003
127.0 0.0 25.0 297.8683 354.6995
127.0 0.0 25.0 297.8683 354.7986
127.0 0.0 25.0 297.8683 354.8978
127.0 0.0 25.0 297.8683 354.9970
127.0 0.0 25.0 297.8683 355.0962
127.0 0.0 25.0 297.8683 355.1954
127.0 0.0 25.0 297.8683 355.2946
127.0 0.0 25.0 297.8683 355.3937
127.0 0.0 25.0 297.8683 355.4929
127.0 0.0 25.0 297.8683 355.5921
127.0 0.0 25.0 297.8683 355.6913
127.0 0.0 25.0 297.8683 355.7905
127.0 0.0 25.0 297.8683 355.8896
127.0 0.0 25.0 297.8683 361.8171
127.0 0.0 25.0 297.8683 361.9146
127.0 0.0 25.0 297.8683 362.0121
127.0 0.0 25.0 297.8683 362.1096
127.0 0.0 25.0 297.8683 362.2070
127.0 0.0 25.0 297.8683 362.3045
127.0 0.0 25.0 297.8683 362.4020
127.0 0.0 25.0 297.8683 362.4995
127.0 0.0 25.0 297.8683 362.5969
127.0 0.0 25.0 297.8683 362.6944
127.0 0.0 25.0 297.8683 362.7919
127.0 0.0 25.0 297.8683 362.8894
127.0 0.0 25.0 297.8683 362.9868
127.0 0.0 25.0 297.8683 363.0843
127.0 0.0 25.0 297.8683 363.1818
127.0 0.0 25.0 297.8683 363.2793
127.0 0.0 25.0 297.8683 363.3768
127.0 0.0 25.0 297.8683 363.4742
127.0 0.0 25.0 297.8683 363.5717
127.0 0.0 25.0 297.8683 363.6692
127.0 0.0 25.0 297.8683 363.7667
127.0 0.0 25.0 297.8683 363.8641
127.0 0.0 25.0 297.8683 363.9616
127.0 0.0 25.0 297.8683 364.0591
127.0 0.0 25.0 297.8683 364.1566
127.0 0.0 25.0 297.8683 364.2540
127.0 0.0 25.0 297.8683 364.3515
127.0 0.0 25.0 297.8683 364.4490
127.0 0.0 25.0 297.8683 364.5465
127.0 0.0 25.0 297.8683 364.6439
127.0 0.0 25.0 297.8683 364.7414
127.0 0.0 25.0 297.8683 364.8389
127.0 0.0 25.0 297.8683 364.9364
127.0 0.0 25.0 297.8683 365.0339
127.0 0.0 25.0 299.9054 313.2429
127.0 0.0 25.0 299.9054 313.3394
127.0 0.0 25.0 299.9054 313.4358
127.0 0.0 25.0 299.9054 317.7149
127.0 0.0 25.0 299.9054 317.8046
127.0 0.0 25.0 299.9054 317.8943
127.0 0.0 25.0 299.9054 317.9840
127.0 0.0 25.0 299.9054 318.0737
127.0 0.0 25.0 299.9054 318.1634
127.0 0.0 25.0 299.9054 318.2531
127.0 0.0 25.0 299.9054 318.3428
127.0 0.0 25.0 299.9054 322.9583
127.0 0.0 25.0 299.9054 323.0525
127.0 0.0 25.0 299.9054 323.1468
127.0 0.0 25.0 299.9054 323.2410
127.0 0.0 25.0 299.9054 323.3353
127.0 0.0 25.0 299.9054 323.4295
127.0 0.0 25.0 299.9054 323.5238
127.0 0.0 25.0 299.9054 323.6180
127.0 0.0 25.0 299.9054 323.7123
127.0 0.0 25.0 299.9054 323.8065
127.0 0.0 25.0 299.9054 323.9008
127.0 0.0 25.0 299.9054 323.9950
127.0 0.0 25.0 299.9054 324.0893
127.0 0.0 25.0 299.9054 329.0621
127.0 0.0 25.0 299.9054 329.1574
127.0 0.0 25.0 299.9054 329.2526
127.0 0.0 25.0 299.9054 329.3478
127.0 0.0 25.0 299.9054 329.4431
127.0 0.0 25.0 299.9054 329.5383
127.0 0.0 25.0 299.9054 329.6336
127.0 0.0 25.0 299.9054 329.7288
127.0 0.0 25.0 299.9054 329.8241
127.0 0.0 25.0 299.9054 329.9193
127.0 0.0 25.0 299.9054 330.0146
127.0 0.0 25.0 299.9054 330.1098
127.0 0.0 25.0 299.9054 330.2050
127.0 0.0 25.0 299.9054 330.3003
127.0 0.0 25.0 299.9054 330.3955
127.0 0.0 25.0 299.9054 330.4908
127.0 0.0 25.0 299.9054 330.5860
127.0 0.0 25.0 299.9054 330.6813
127.0 0.0 25.0 299.9054 330.7765
127.0 0.0 25.0 299.9054 336.0947
127.0 0.0 25.0 299.9054 336.1913
127.0 0.0 25.0 299.9054 336.2878
127.0 0.0 25.0 299.9054 336.3844
127.0 0.0 25.0 299.9054 336.4809
127.0 0.0 25.0 299.9054 336.5775
127.0 0.0 25.0 299.9054 336.6741
127.0 0.0 25.0 299.9054 336.7706
127.0 0.0 25.0 299.9054 336.8672
127.0 0.0 25.0 299.9054 336.9637
127.0 0.0 25.0 299.9054 337.0603
127.0 0.0 25.0 299.9054 337.1568
127.0 0.0 25.0 299.9054 337.2534
127.0 0.0 25.0 299.9054 337.3500
127.0 0.0 25.0 299.9054 337.4465
127.0 0.0 25.0 299.9054 337.5431
127.0 0.0 25.0 299.9054 337.6396
127.0 0.0 25.0 299.9054 337.7362
127.0 0.0 25.0 299.9054 337.8327
127.0 0.0 25.0 299.9054 337.9293
127.0 0.0 25.0 299.9054 338.0259
127.0 0.0 25.0 299.9054 338.1224
127.0 0.0 25.0 299.9054 338.2190
127.0 0.0 25.0 299.9054 338.3155
127.0 0.0 25.0 299.9054 338.4121
127.0 0.0 25.0 299.9054 344.0334
127.0 0.0 25.0 299.9054 344.1314
127.0 0.0 25.0 299.9054 344.2295
127.0 0.0 25.0 299.9054 344.3276
127.0 0.0 25.0 299.9054 344.4256
127.0 0.0 25.0 299.9054 344.5237
127.0 0.0 25.0 299.9054 344.6218
127.0 0.0 25.0 299.9054 344.7198
127.0 0.0 25.0 299.9054 344.8179
127.0 0.0 25.0 299.9054 344.9160
127.0 0.0 25.0 299.9054 345.0140
