# Generated Laser Tracks with the following resolutions: 0.1 deg (horizontal) / 1 deg (vertical)
# angles measured from beam direction: horizontal (phi): counter-clockwise from beam direction
#                                      vertical (thetha): counter-clockwise (towards top) from beam direction
#  X[cm], Y[cm], Z[cm], thetha[deg], phi[deg] 
127.0 0.0 1025.0 229.9091 177.2081
127.0 0.0 1025.0 229.9091 177.3056
127.0 0.0 1025.0 229.9091 177.4031
127.0 0.0 1025.0 229.9091 177.5005
127.0 0.0 1025.0 229.9091 177.5980
127.0 0.0 1025.0 229.9091 177.6955
127.0 0.0 1025.0 229.9091 177.7930
127.0 0.0 1025.0 229.9091 177.8904
127.0 0.0 1025.0 229.9091 177.9879
127.0 0.0 1025.0 229.9091 178.0854
127.0 0.0 1025.0 229.9091 178.1829
127.0 0.0 1025.0 231.9462 226.5642
127.0 0.0 1025.0 231.9462 226.6606
127.0 0.0 1025.0 231.9462 226.7571
127.0 0.0 1025.0 231.9462 221.6572
127.0 0.0 1025.0 231.9462 221.7469
127.0 0.0 1025.0 231.9462 221.8366
127.0 0.0 1025.0 231.9462 221.9263
127.0 0.0 1025.0 231.9462 222.0160
127.0 0.0 1025.0 231.9462 222.1057
127.0 0.0 1025.0 231.9462 222.1954
127.0 0.0 1025.0 231.9462 222.2851
127.0 0.0 1025.0 231.9462 215.9107
127.0 0.0 1025.0 231.9462 216.0050
127.0 0.0 1025.0 231.9462 216.0992
127.0 0.0 1025.0 231.9462 216.1935
127.0 0.0 1025.0 231.9462 216.2877
127.0 0.0 1025.0 231.9462 216.3820
127.0 0.0 1025.0 231.9462 216.4762
127.0 0.0 1025.0 231.9462 216.5705
127.0 0.0 1025.0 231.9462 216.6647
127.0 0.0 1025.0 231.9462 216.7590
127.0 0.0 1025.0 231.9462 216.8532
127.0 0.0 1025.0 231.9462 216.9475
127.0 0.0 1025.0 231.9462 217.0417
127.0 0.0 1025.0 231.9462 209.2235
127.0 0.0 1025.0 231.9462 209.3187
127.0 0.0 1025.0 231.9462 209.4140
127.0 0.0 1025.0 231.9462 209.5092
127.0 0.0 1025.0 231.9462 209.6045
127.0 0.0 1025.0 231.9462 209.6997
127.0 0.0 1025.0 231.9462 209.7950
127.0 0.0 1025.0 231.9462 209.8902
127.0 0.0 1025.0 231.9462 209.9854
127.0 0.0 1025.0 231.9462 210.0807
127.0 0.0 1025.0 231.9462 210.1759
127.0 0.0 1025.0 231.9462 210.2712
127.0 0.0 1025.0 231.9462 210.3664
127.0 0.0 1025.0 231.9462 210.4617
127.0 0.0 1025.0 231.9462 210.5569
127.0 0.0 1025.0 231.9462 210.6522
127.0 0.0 1025.0 231.9462 210.7474
127.0 0.0 1025.0 231.9462 210.8426
127.0 0.0 1025.0 231.9462 210.9379
127.0 0.0 1025.0 231.9462 201.5879
127.0 0.0 1025.0 231.9462 201.6845
127.0 0.0 1025.0 231.9462 201.7810
127.0 0.0 1025.0 231.9462 201.8776
127.0 0.0 1025.0 231.9462 201.9741
127.0 0.0 1025.0 231.9462 202.0707
127.0 0.0 1025.0 231.9462 202.1673
127.0 0.0 1025.0 231.9462 202.2638
127.0 0.0 1025.0 231.9462 202.3604
127.0 0.0 1025.0 231.9462 202.4569
127.0 0.0 1025.0 231.9462 202.5535
127.0 0.0 1025.0 231.9462 202.6500
127.0 0.0 1025.0 231.9462 202.7466
127.0 0.0 1025.0 231.9462 202.8432
127.0 0.0 1025.0 231.9462 202.9397
127.0 0.0 1025.0 231.9462 203.0363
127.0 0.0 1025.0 231.9462 203.1328
127.0 0.0 1025.0 231.9462 203.2294
127.0 0.0 1025.0 231.9462 203.3259
127.0 0.0 1025.0 231.9462 203.4225
127.0 0.0 1025.0 231.9462 203.5191
127.0 0.0 1025.0 231.9462 203.6156
127.0 0.0 1025.0 231.9462 203.7122
127.0 0.0 1025.0 231.9462 203.8087
127.0 0.0 1025.0 231.9462 203.9053
127.0 0.0 1025.0 231.9462 193.1227
127.0 0.0 1025.0 231.9462 193.2207
127.0 0.0 1025.0 231.9462 193.3188
127.0 0.0 1025.0 231.9462 193.4169
127.0 0.0 1025.0 231.9462 193.5149
127.0 0.0 1025.0 231.9462 193.6130
127.0 0.0 1025.0 231.9462 193.7111
127.0 0.0 1025.0 231.9462 193.8091
127.0 0.0 1025.0 231.9462 193.9072
127.0 0.0 1025.0 231.9462 194.0053
127.0 0.0 1025.0 231.9462 194.1033
127.0 0.0 1025.0 231.9462 194.2014
127.0 0.0 1025.0 231.9462 194.2995
127.0 0.0 1025.0 231.9462 194.3975
127.0 0.0 1025.0 231.9462 194.4956
127.0 0.0 1025.0 231.9462 194.5937
127.0 0.0 1025.0 231.9462 194.6918
127.0 0.0 1025.0 231.9462 194.7898
127.0 0.0 1025.0 231.9462 194.8879
127.0 0.0 1025.0 231.9462 194.9860
127.0 0.0 1025.0 231.9462 195.0840
127.0 0.0 1025.0 231.9462 195.1821
127.0 0.0 1025.0 231.9462 195.2802
127.0 0.0 1025.0 231.9462 195.3782
127.0 0.0 1025.0 231.9462 195.4763
127.0 0.0 1025.0 231.9462 195.5744
127.0 0.0 1025.0 231.9462 195.6724
127.0 0.0 1025.0 231.9462 195.7705
127.0 0.0 1025.0 231.9462 195.8686
127.0 0.0 1025.0 231.9462 195.9666
127.0 0.0 1025.0 231.9462 184.1104
127.0 0.0 1025.0 231.9462 184.2095
127.0 0.0 1025.0 231.9462 184.3087
127.0 0.0 1025.0 231.9462 184.4079
127.0 0.0 1025.0 231.9462 184.5071
127.0 0.0 1025.0 231.9462 184.6063
127.0 0.0 1025.0 231.9462 184.7054
127.0 0.0 1025.0 231.9462 184.8046
127.0 0.0 1025.0 231.9462 184.9038
127.0 0.0 1025.0 231.9462 185.0030
127.0 0.0 1025.0 231.9462 185.1022
127.0 0.0 1025.0 231.9462 185.2014
127.0 0.0 1025.0 231.9462 185.3005
127.0 0.0 1025.0 231.9462 185.3997
127.0 0.0 1025.0 231.9462 185.4989
127.0 0.0 1025.0 231.9462 185.5981
127.0 0.0 1025.0 231.9462 185.6973
127.0 0.0 1025.0 231.9462 185.7964
127.0 0.0 1025.0 231.9462 185.8956
127.0 0.0 1025.0 231.9462 185.9948
127.0 0.0 1025.0 231.9462 186.0940
127.0 0.0 1025.0 231.9462 186.1932
127.0 0.0 1025.0 231.9462 186.2924
127.0 0.0 1025.0 231.9462 186.3915
127.0 0.0 1025.0 231.9462 186.4907
127.0 0.0 1025.0 231.9462 186.5899
127.0 0.0 1025.0 231.9462 186.6891
127.0 0.0 1025.0 231.9462 186.7883
127.0 0.0 1025.0 231.9462 186.8874
127.0 0.0 1025.0 231.9462 186.9866
127.0 0.0 1025.0 231.9462 187.0858
127.0 0.0 1025.0 231.9462 187.1850
127.0 0.0 1025.0 231.9462 187.2842
127.0 0.0 1025.0 231.9462 174.9661
127.0 0.0 1025.0 231.9462 175.0636
127.0 0.0 1025.0 231.9462 175.1611
127.0 0.0 1025.0 231.9462 175.2586
127.0 0.0 1025.0 231.9462 175.3561
127.0 0.0 1025.0 231.9462 175.4535
127.0 0.0 1025.0 231.9462 175.5510
127.0 0.0 1025.0 231.9462 175.6485
127.0 0.0 1025.0 231.9462 175.7460
127.0 0.0 1025.0 231.9462 175.8434
127.0 0.0 1025.0 231.9462 175.9409
127.0 0.0 1025.0 231.9462 176.0384
127.0 0.0 1025.0 231.9462 176.1359
127.0 0.0 1025.0 231.9462 176.2333
127.0 0.0 1025.0 231.9462 176.3308
127.0 0.0 1025.0 231.9462 176.4283
127.0 0.0 1025.0 231.9462 176.5258
127.0 0.0 1025.0 231.9462 176.6232
127.0 0.0 1025.0 231.9462 176.7207
127.0 0.0 1025.0 231.9462 176.8182
127.0 0.0 1025.0 231.9462 176.9157
127.0 0.0 1025.0 231.9462 177.0132
127.0 0.0 1025.0 231.9462 177.1106
127.0 0.0 1025.0 231.9462 177.2081
127.0 0.0 1025.0 231.9462 177.3056
127.0 0.0 1025.0 231.9462 177.4031
127.0 0.0 1025.0 231.9462 177.5005
127.0 0.0 1025.0 231.9462 177.5980
127.0 0.0 1025.0 231.9462 177.6955
127.0 0.0 1025.0 231.9462 177.7930
127.0 0.0 1025.0 231.9462 177.8904
127.0 0.0 1025.0 231.9462 177.9879
127.0 0.0 1025.0 231.9462 178.0854
127.0 0.0 1025.0 231.9462 178.1829
127.0 0.0 1025.0 233.9833 226.5642
127.0 0.0 1025.0 233.9833 226.6606
127.0 0.0 1025.0 233.9833 226.7571
127.0 0.0 1025.0 233.9833 221.6572
127.0 0.0 1025.0 233.9833 221.7469
127.0 0.0 1025.0 233.9833 221.8366
127.0 0.0 1025.0 233.9833 221.9263
127.0 0.0 1025.0 233.9833 222.0160
127.0 0.0 1025.0 233.9833 222.1057
127.0 0.0 1025.0 233.9833 222.1954
127.0 0.0 1025.0 233.9833 222.2851
127.0 0.0 1025.0 233.9833 215.9107
127.0 0.0 1025.0 233.9833 216.0050
127.0 0.0 1025.0 233.9833 216.0992
127.0 0.0 1025.0 233.9833 216.1935
127.0 0.0 1025.0 233.9833 216.2877
127.0 0.0 1025.0 233.9833 216.3820
127.0 0.0 1025.0 233.9833 216.4762
127.0 0.0 1025.0 233.9833 216.5705
127.0 0.0 1025.0 233.9833 216.6647
127.0 0.0 1025.0 233.9833 216.7590
127.0 0.0 1025.0 233.9833 216.8532
127.0 0.0 1025.0 233.9833 216.9475
127.0 0.0 1025.0 233.9833 217.0417
127.0 0.0 1025.0 233.9833 209.2235
127.0 0.0 1025.0 233.9833 209.3187
127.0 0.0 1025.0 233.9833 209.4140
127.0 0.0 1025.0 233.9833 209.5092
127.0 0.0 1025.0 233.9833 209.6045
127.0 0.0 1025.0 233.9833 209.6997
127.0 0.0 1025.0 233.9833 209.7950
127.0 0.0 1025.0 233.9833 209.8902
127.0 0.0 1025.0 233.9833 209.9854
127.0 0.0 1025.0 233.9833 210.0807
127.0 0.0 1025.0 233.9833 210.1759
127.0 0.0 1025.0 233.9833 210.2712
127.0 0.0 1025.0 233.9833 210.3664
127.0 0.0 1025.0 233.9833 210.4617
127.0 0.0 1025.0 233.9833 210.5569
127.0 0.0 1025.0 233.9833 210.6522
127.0 0.0 1025.0 233.9833 210.7474
127.0 0.0 1025.0 233.9833 210.8426
127.0 0.0 1025.0 233.9833 210.9379
127.0 0.0 1025.0 233.9833 201.5879
127.0 0.0 1025.0 233.9833 201.6845
127.0 0.0 1025.0 233.9833 201.7810
127.0 0.0 1025.0 233.9833 201.8776
127.0 0.0 1025.0 233.9833 201.9741
127.0 0.0 1025.0 233.9833 202.0707
127.0 0.0 1025.0 233.9833 202.1673
127.0 0.0 1025.0 233.9833 202.2638
127.0 0.0 1025.0 233.9833 202.3604
127.0 0.0 1025.0 233.9833 202.4569
127.0 0.0 1025.0 233.9833 202.5535
127.0 0.0 1025.0 233.9833 202.6500
127.0 0.0 1025.0 233.9833 202.7466
127.0 0.0 1025.0 233.9833 202.8432
127.0 0.0 1025.0 233.9833 202.9397
127.0 0.0 1025.0 233.9833 203.0363
127.0 0.0 1025.0 233.9833 203.1328
127.0 0.0 1025.0 233.9833 203.2294
127.0 0.0 1025.0 233.9833 203.3259
127.0 0.0 1025.0 233.9833 203.4225
127.0 0.0 1025.0 233.9833 203.5191
127.0 0.0 1025.0 233.9833 203.6156
127.0 0.0 1025.0 233.9833 203.7122
127.0 0.0 1025.0 233.9833 203.8087
127.0 0.0 1025.0 233.9833 203.9053
127.0 0.0 1025.0 233.9833 193.1227
127.0 0.0 1025.0 233.9833 193.2207
127.0 0.0 1025.0 233.9833 193.3188
127.0 0.0 1025.0 233.9833 193.4169
127.0 0.0 1025.0 233.9833 193.5149
127.0 0.0 1025.0 233.9833 193.6130
127.0 0.0 1025.0 233.9833 193.7111
127.0 0.0 1025.0 233.9833 193.8091
127.0 0.0 1025.0 233.9833 193.9072
127.0 0.0 1025.0 233.9833 194.0053
127.0 0.0 1025.0 233.9833 194.1033
127.0 0.0 1025.0 233.9833 194.2014
127.0 0.0 1025.0 233.9833 194.2995
127.0 0.0 1025.0 233.9833 194.3975
127.0 0.0 1025.0 233.9833 194.4956
127.0 0.0 1025.0 233.9833 194.5937
127.0 0.0 1025.0 233.9833 194.6918
127.0 0.0 1025.0 233.9833 194.7898
127.0 0.0 1025.0 233.9833 194.8879
127.0 0.0 1025.0 233.9833 194.9860
127.0 0.0 1025.0 233.9833 195.0840
127.0 0.0 1025.0 233.9833 195.1821
127.0 0.0 1025.0 233.9833 195.2802
127.0 0.0 1025.0 233.9833 195.3782
127.0 0.0 1025.0 233.9833 195.4763
127.0 0.0 1025.0 233.9833 195.5744
127.0 0.0 1025.0 233.9833 195.6724
127.0 0.0 1025.0 233.9833 195.7705
127.0 0.0 1025.0 233.9833 195.8686
127.0 0.0 1025.0 233.9833 195.9666
127.0 0.0 1025.0 233.9833 184.1104
127.0 0.0 1025.0 233.9833 184.2095
127.0 0.0 1025.0 233.9833 184.3087
127.0 0.0 1025.0 233.9833 184.4079
127.0 0.0 1025.0 233.9833 184.5071
127.0 0.0 1025.0 233.9833 184.6063
127.0 0.0 1025.0 233.9833 184.7054
127.0 0.0 1025.0 233.9833 184.8046
127.0 0.0 1025.0 233.9833 184.9038
127.0 0.0 1025.0 233.9833 185.0030
127.0 0.0 1025.0 233.9833 185.1022
127.0 0.0 1025.0 233.9833 185.2014
127.0 0.0 1025.0 233.9833 185.3005
127.0 0.0 1025.0 233.9833 185.3997
127.0 0.0 1025.0 233.9833 185.4989
127.0 0.0 1025.0 233.9833 185.5981
127.0 0.0 1025.0 233.9833 185.6973
127.0 0.0 1025.0 233.9833 185.7964
127.0 0.0 1025.0 233.9833 185.8956
127.0 0.0 1025.0 233.9833 185.9948
127.0 0.0 1025.0 233.9833 186.0940
127.0 0.0 1025.0 233.9833 186.1932
127.0 0.0 1025.0 233.9833 186.2924
127.0 0.0 1025.0 233.9833 186.3915
127.0 0.0 1025.0 233.9833 186.4907
127.0 0.0 1025.0 233.9833 186.5899
127.0 0.0 1025.0 233.9833 186.6891
127.0 0.0 1025.0 233.9833 186.7883
127.0 0.0 1025.0 233.9833 186.8874
127.0 0.0 1025.0 233.9833 186.9866
127.0 0.0 1025.0 233.9833 187.0858
127.0 0.0 1025.0 233.9833 187.1850
127.0 0.0 1025.0 233.9833 187.2842
127.0 0.0 1025.0 233.9833 174.9661
127.0 0.0 1025.0 233.9833 175.0636
127.0 0.0 1025.0 233.9833 175.1611
127.0 0.0 1025.0 233.9833 175.2586
127.0 0.0 1025.0 233.9833 175.3561
127.0 0.0 1025.0 233.9833 175.4535
127.0 0.0 1025.0 233.9833 175.5510
127.0 0.0 1025.0 233.9833 175.6485
127.0 0.0 1025.0 233.9833 175.7460
127.0 0.0 1025.0 233.9833 175.8434
127.0 0.0 1025.0 233.9833 175.9409
127.0 0.0 1025.0 233.9833 176.0384
127.0 0.0 1025.0 233.9833 176.1359
127.0 0.0 1025.0 233.9833 176.2333
127.0 0.0 1025.0 233.9833 176.3308
127.0 0.0 1025.0 233.9833 176.4283
127.0 0.0 1025.0 233.9833 176.5258
127.0 0.0 1025.0 233.9833 176.6232
127.0 0.0 1025.0 233.9833 176.7207
127.0 0.0 1025.0 233.9833 176.8182
127.0 0.0 1025.0 233.9833 176.9157
127.0 0.0 1025.0 233.9833 177.0132
127.0 0.0 1025.0 233.9833 177.1106
127.0 0.0 1025.0 233.9833 177.2081
127.0 0.0 1025.0 233.9833 177.3056
127.0 0.0 1025.0 233.9833 177.4031
127.0 0.0 1025.0 233.9833 177.5005
127.0 0.0 1025.0 233.9833 177.5980
127.0 0.0 1025.0 233.9833 177.6955
127.0 0.0 1025.0 233.9833 177.7930
127.0 0.0 1025.0 233.9833 177.8904
127.0 0.0 1025.0 233.9833 177.9879
127.0 0.0 1025.0 233.9833 178.0854
127.0 0.0 1025.0 233.9833 178.1829
127.0 0.0 1025.0 236.0204 226.5642
127.0 0.0 1025.0 236.0204 226.6606
127.0 0.0 1025.0 236.0204 226.7571
127.0 0.0 1025.0 236.0204 221.6572
127.0 0.0 1025.0 236.0204 221.7469
127.0 0.0 1025.0 236.0204 221.8366
127.0 0.0 1025.0 236.0204 221.9263
127.0 0.0 1025.0 236.0204 222.0160
127.0 0.0 1025.0 236.0204 222.1057
127.0 0.0 1025.0 236.0204 222.1954
127.0 0.0 1025.0 236.0204 222.2851
127.0 0.0 1025.0 236.0204 215.9107
127.0 0.0 1025.0 236.0204 216.0050
127.0 0.0 1025.0 236.0204 216.0992
127.0 0.0 1025.0 236.0204 216.1935
127.0 0.0 1025.0 236.0204 216.2877
127.0 0.0 1025.0 236.0204 216.3820
127.0 0.0 1025.0 236.0204 216.4762
127.0 0.0 1025.0 236.0204 216.5705
127.0 0.0 1025.0 236.0204 216.6647
127.0 0.0 1025.0 236.0204 216.7590
127.0 0.0 1025.0 236.0204 216.8532
127.0 0.0 1025.0 236.0204 216.9475
127.0 0.0 1025.0 236.0204 217.0417
127.0 0.0 1025.0 236.0204 209.2235
127.0 0.0 1025.0 236.0204 209.3187
127.0 0.0 1025.0 236.0204 209.4140
127.0 0.0 1025.0 236.0204 209.5092
127.0 0.0 1025.0 236.0204 209.6045
127.0 0.0 1025.0 236.0204 209.6997
127.0 0.0 1025.0 236.0204 209.7950
127.0 0.0 1025.0 236.0204 209.8902
127.0 0.0 1025.0 236.0204 209.9854
127.0 0.0 1025.0 236.0204 210.0807
127.0 0.0 1025.0 236.0204 210.1759
127.0 0.0 1025.0 236.0204 210.2712
127.0 0.0 1025.0 236.0204 210.3664
127.0 0.0 1025.0 236.0204 210.4617
127.0 0.0 1025.0 236.0204 210.5569
127.0 0.0 1025.0 236.0204 210.6522
127.0 0.0 1025.0 236.0204 210.7474
127.0 0.0 1025.0 236.0204 210.8426
127.0 0.0 1025.0 236.0204 210.9379
127.0 0.0 1025.0 236.0204 201.5879
127.0 0.0 1025.0 236.0204 201.6845
127.0 0.0 1025.0 236.0204 201.7810
127.0 0.0 1025.0 236.0204 201.8776
127.0 0.0 1025.0 236.0204 201.9741
127.0 0.0 1025.0 236.0204 202.0707
127.0 0.0 1025.0 236.0204 202.1673
127.0 0.0 1025.0 236.0204 202.2638
127.0 0.0 1025.0 236.0204 202.3604
127.0 0.0 1025.0 236.0204 202.4569
127.0 0.0 1025.0 236.0204 202.5535
127.0 0.0 1025.0 236.0204 202.6500
127.0 0.0 1025.0 236.0204 202.7466
127.0 0.0 1025.0 236.0204 202.8432
127.0 0.0 1025.0 236.0204 202.9397
127.0 0.0 1025.0 236.0204 203.0363
127.0 0.0 1025.0 236.0204 203.1328
127.0 0.0 1025.0 236.0204 203.2294
127.0 0.0 1025.0 236.0204 203.3259
127.0 0.0 1025.0 236.0204 203.4225
127.0 0.0 1025.0 236.0204 203.5191
127.0 0.0 1025.0 236.0204 203.6156
127.0 0.0 1025.0 236.0204 203.7122
127.0 0.0 1025.0 236.0204 203.8087
127.0 0.0 1025.0 236.0204 203.9053
127.0 0.0 1025.0 236.0204 193.1227
127.0 0.0 1025.0 236.0204 193.2207
127.0 0.0 1025.0 236.0204 193.3188
127.0 0.0 1025.0 236.0204 193.4169
127.0 0.0 1025.0 236.0204 193.5149
127.0 0.0 1025.0 236.0204 193.6130
127.0 0.0 1025.0 236.0204 193.7111
127.0 0.0 1025.0 236.0204 193.8091
127.0 0.0 1025.0 236.0204 193.9072
127.0 0.0 1025.0 236.0204 194.0053
127.0 0.0 1025.0 236.0204 194.1033
127.0 0.0 1025.0 236.0204 194.2014
127.0 0.0 1025.0 236.0204 194.2995
127.0 0.0 1025.0 236.0204 194.3975
127.0 0.0 1025.0 236.0204 194.4956
127.0 0.0 1025.0 236.0204 194.5937
127.0 0.0 1025.0 236.0204 194.6918
127.0 0.0 1025.0 236.0204 194.7898
127.0 0.0 1025.0 236.0204 194.8879
127.0 0.0 1025.0 236.0204 194.9860
127.0 0.0 1025.0 236.0204 195.0840
127.0 0.0 1025.0 236.0204 195.1821
127.0 0.0 1025.0 236.0204 195.2802
127.0 0.0 1025.0 236.0204 195.3782
127.0 0.0 1025.0 236.0204 195.4763
127.0 0.0 1025.0 236.0204 195.5744
127.0 0.0 1025.0 236.0204 195.6724
127.0 0.0 1025.0 236.0204 195.7705
127.0 0.0 1025.0 236.0204 195.8686
127.0 0.0 1025.0 236.0204 195.9666
127.0 0.0 1025.0 236.0204 184.1104
127.0 0.0 1025.0 236.0204 184.2095
127.0 0.0 1025.0 236.0204 184.3087
127.0 0.0 1025.0 236.0204 184.4079
127.0 0.0 1025.0 236.0204 184.5071
127.0 0.0 1025.0 236.0204 184.6063
127.0 0.0 1025.0 236.0204 184.7054
127.0 0.0 1025.0 236.0204 184.8046
127.0 0.0 1025.0 236.0204 184.9038
127.0 0.0 1025.0 236.0204 185.0030
127.0 0.0 1025.0 236.0204 185.1022
127.0 0.0 1025.0 236.0204 185.2014
127.0 0.0 1025.0 236.0204 185.3005
127.0 0.0 1025.0 236.0204 185.3997
127.0 0.0 1025.0 236.0204 185.4989
127.0 0.0 1025.0 236.0204 185.5981
127.0 0.0 1025.0 236.0204 185.6973
127.0 0.0 1025.0 236.0204 185.7964
127.0 0.0 1025.0 236.0204 185.8956
127.0 0.0 1025.0 236.0204 185.9948
127.0 0.0 1025.0 236.0204 186.0940
127.0 0.0 1025.0 236.0204 186.1932
127.0 0.0 1025.0 236.0204 186.2924
127.0 0.0 1025.0 236.0204 186.3915
127.0 0.0 1025.0 236.0204 186.4907
127.0 0.0 1025.0 236.0204 186.5899
127.0 0.0 1025.0 236.0204 186.6891
127.0 0.0 1025.0 236.0204 186.7883
127.0 0.0 1025.0 236.0204 186.8874
127.0 0.0 1025.0 236.0204 186.9866
127.0 0.0 1025.0 236.0204 187.0858
127.0 0.0 1025.0 236.0204 187.1850
127.0 0.0 1025.0 236.0204 187.2842
127.0 0.0 1025.0 236.0204 174.9661
127.0 0.0 1025.0 236.0204 175.0636
127.0 0.0 1025.0 236.0204 175.1611
127.0 0.0 1025.0 236.0204 175.2586
127.0 0.0 1025.0 236.0204 175.3561
127.0 0.0 1025.0 236.0204 175.4535
127.0 0.0 1025.0 236.0204 175.5510
127.0 0.0 1025.0 236.0204 175.6485
127.0 0.0 1025.0 236.0204 175.7460
127.0 0.0 1025.0 236.0204 175.8434
127.0 0.0 1025.0 236.0204 175.9409
127.0 0.0 1025.0 236.0204 176.0384
127.0 0.0 1025.0 236.0204 176.1359
127.0 0.0 1025.0 236.0204 176.2333
127.0 0.0 1025.0 236.0204 176.3308
127.0 0.0 1025.0 236.0204 176.4283
127.0 0.0 1025.0 236.0204 176.5258
127.0 0.0 1025.0 236.0204 176.6232
127.0 0.0 1025.0 236.0204 176.7207
127.0 0.0 1025.0 236.0204 176.8182
127.0 0.0 1025.0 236.0204 176.9157
127.0 0.0 1025.0 236.0204 177.0132
127.0 0.0 1025.0 236.0204 177.1106
127.0 0.0 1025.0 236.0204 177.2081
127.0 0.0 1025.0 236.0204 177.3056
127.0 0.0 1025.0 236.0204 177.4031
127.0 0.0 1025.0 236.0204 177.5005
127.0 0.0 1025.0 236.0204 177.5980
127.0 0.0 1025.0 236.0204 177.6955
127.0 0.0 1025.0 236.0204 177.7930
127.0 0.0 1025.0 236.0204 177.8904
127.0 0.0 1025.0 236.0204 177.9879
127.0 0.0 1025.0 236.0204 178.0854
127.0 0.0 1025.0 236.0204 178.1829
127.0 0.0 1025.0 238.0575 226.5642
127.0 0.0 1025.0 238.0575 226.6606
127.0 0.0 1025.0 238.0575 226.7571
127.0 0.0 1025.0 238.0575 221.6572
127.0 0.0 1025.0 238.0575 221.7469
127.0 0.0 1025.0 238.0575 221.8366
127.0 0.0 1025.0 238.0575 221.9263
127.0 0.0 1025.0 238.0575 222.0160
127.0 0.0 1025.0 238.0575 222.1057
127.0 0.0 1025.0 238.0575 222.1954
127.0 0.0 1025.0 238.0575 222.2851
127.0 0.0 1025.0 238.0575 215.9107
127.0 0.0 1025.0 238.0575 216.0050
127.0 0.0 1025.0 238.0575 216.0992
127.0 0.0 1025.0 238.0575 216.1935
127.0 0.0 1025.0 238.0575 216.2877
127.0 0.0 1025.0 238.0575 216.3820
127.0 0.0 1025.0 238.0575 216.4762
127.0 0.0 1025.0 238.0575 216.5705
127.0 0.0 1025.0 238.0575 216.6647
127.0 0.0 1025.0 238.0575 216.7590
127.0 0.0 1025.0 238.0575 216.8532
127.0 0.0 1025.0 238.0575 216.9475
127.0 0.0 1025.0 238.0575 217.0417
127.0 0.0 1025.0 238.0575 209.2235
127.0 0.0 1025.0 238.0575 209.3187
127.0 0.0 1025.0 238.0575 209.4140
127.0 0.0 1025.0 238.0575 209.5092
127.0 0.0 1025.0 238.0575 209.6045
127.0 0.0 1025.0 238.0575 209.6997
127.0 0.0 1025.0 238.0575 209.7950
127.0 0.0 1025.0 238.0575 209.8902
127.0 0.0 1025.0 238.0575 209.9854
127.0 0.0 1025.0 238.0575 210.0807
127.0 0.0 1025.0 238.0575 210.1759
127.0 0.0 1025.0 238.0575 210.2712
127.0 0.0 1025.0 238.0575 210.3664
127.0 0.0 1025.0 238.0575 210.4617
127.0 0.0 1025.0 238.0575 210.5569
127.0 0.0 1025.0 238.0575 210.6522
127.0 0.0 1025.0 238.0575 210.7474
127.0 0.0 1025.0 238.0575 210.8426
127.0 0.0 1025.0 238.0575 210.9379
127.0 0.0 1025.0 238.0575 201.5879
127.0 0.0 1025.0 238.0575 201.6845
127.0 0.0 1025.0 238.0575 201.7810
127.0 0.0 1025.0 238.0575 201.8776
127.0 0.0 1025.0 238.0575 201.9741
127.0 0.0 1025.0 238.0575 202.0707
127.0 0.0 1025.0 238.0575 202.1673
127.0 0.0 1025.0 238.0575 202.2638
127.0 0.0 1025.0 238.0575 202.3604
127.0 0.0 1025.0 238.0575 202.4569
127.0 0.0 1025.0 238.0575 202.5535
127.0 0.0 1025.0 238.0575 202.6500
127.0 0.0 1025.0 238.0575 202.7466
127.0 0.0 1025.0 238.0575 202.8432
127.0 0.0 1025.0 238.0575 202.9397
127.0 0.0 1025.0 238.0575 203.0363
127.0 0.0 1025.0 238.0575 203.1328
127.0 0.0 1025.0 238.0575 203.2294
127.0 0.0 1025.0 238.0575 203.3259
127.0 0.0 1025.0 238.0575 203.4225
127.0 0.0 1025.0 238.0575 203.5191
127.0 0.0 1025.0 238.0575 203.6156
127.0 0.0 1025.0 238.0575 203.7122
127.0 0.0 1025.0 238.0575 203.8087
127.0 0.0 1025.0 238.0575 203.9053
127.0 0.0 1025.0 238.0575 193.1227
127.0 0.0 1025.0 238.0575 193.2207
127.0 0.0 1025.0 238.0575 193.3188
127.0 0.0 1025.0 238.0575 193.4169
127.0 0.0 1025.0 238.0575 193.5149
127.0 0.0 1025.0 238.0575 193.6130
127.0 0.0 1025.0 238.0575 193.7111
127.0 0.0 1025.0 238.0575 193.8091
127.0 0.0 1025.0 238.0575 193.9072
127.0 0.0 1025.0 238.0575 194.0053
127.0 0.0 1025.0 238.0575 194.1033
127.0 0.0 1025.0 238.0575 194.2014
127.0 0.0 1025.0 238.0575 194.2995
127.0 0.0 1025.0 238.0575 194.3975
127.0 0.0 1025.0 238.0575 194.4956
127.0 0.0 1025.0 238.0575 194.5937
127.0 0.0 1025.0 238.0575 194.6918
127.0 0.0 1025.0 238.0575 194.7898
127.0 0.0 1025.0 238.0575 194.8879
127.0 0.0 1025.0 238.0575 194.9860
127.0 0.0 1025.0 238.0575 195.0840
127.0 0.0 1025.0 238.0575 195.1821
127.0 0.0 1025.0 238.0575 195.2802
127.0 0.0 1025.0 238.0575 195.3782
127.0 0.0 1025.0 238.0575 195.4763
127.0 0.0 1025.0 238.0575 195.5744
127.0 0.0 1025.0 238.0575 195.6724
127.0 0.0 1025.0 238.0575 195.7705
